RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSD,param_SDPM
1,EMEP1403BN,1,1,BN,45,35,51,42,54,56,85,72,2628,1605,3365,2313,1437,1090,0.1829,0.15,4.64,5.49,4418,3202,1790,-99,3.85,4.18,0.595,0.50,78.08,70.4,93,-99,120,-99,11,-99,3.55,-99,1695,1409,55,-99,13.61,-99,2.90,-99,1.13,-99,94,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
2,EMEP1403BN,2,1,BN,47,42,53,48,57,62,88,82,2842,1997,3611,2923,1435,1258,0.1981,0.17,4.64,5.52,4719,3204,1880,-99,3.81,6.26,0.602,0.62,78.69,72.7,100,-99,127,-99,11,-99,3.53,-99,1585,1349,53,-99,13.38,-99,3.07,-99,1.12,-99,97,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
3,EMEP1403BN,3,1,BN,50,49,55,55,58,68,88,90,2827,2803,3589,3069,1590,1501,0.1778,0.19,4.64,4.52,4874,4319,2050,-99,3.29,6.34,0.580,0.65,78.76,74.4,103,-99,131,-99,13,-99,3.63,-99,1511,1224,51,-99,13.43,-99,3.05,-99,1.05,-99,97,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
4,EMEP1403BN,5,1,BN,44,51,49,54,53,68,83,90,3167,3993,4039,5140,1755,1964,0.1804,0.19,4.64,4.96,5705,5002,2540,-99,4.26,5.67,0.555,-99,78.40,77.6,116,-99,147,-99,15,-99,3.66,-99,1908,2306,63,-99,14.38,-99,2.97,-99,1.30,-99,92,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
5,EMEP1403BN,6,1,BN,46,55,51,67,54,74,84,91,3263,4340,4127,5358,1743,3157,0.1872,0.19,4.64,4.95,5989,4261,2730,-99,4.32,5.00,0.545,-99,79.08,74.9,120,-99,154,-99,18,-99,3.67,-99,2030,1849,66,-99,14.50,-99,3.00,-99,1.29,-99,93,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
6,EMEP1403BN,8,1,BN,43,41,48,51,52,57,86,84,2893,2630,3677,-99,1460,1215,0.1982,0.21,4.64,4.94,5002,3092,2110,-99,3.84,6.14,0.578,-99,78.68,72.3,103,-99,131,-99,13,-99,3.56,-99,1606,2069,54,-99,13.93,-99,2.78,-99,1.29,-99,95,-99,4,-99,-99,bestcfg_0050_GLUE_EMEP1403_EXPL4_9,50,GLUE,EMEP1403_EXPL4_9.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL4_9,melhor_configuracao_GLUE.csv,,7.584488959676906,,,34.48,6.775,24.13
1,EMEP1403BN,1,1,BN,43,35,48,42,58,56,81,72,2384,1605,3339,2313,1747,1090,0.1365,0.15,4.64,5.49,4336,3202,1950,-99,3.65,4.18,0.550,0.50,71.38,70.4,85,-99,116,-99,11,-99,3.55,-99,1480,1409,48,-99,13.15,-99,2.86,-99,1.08,-99,90,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
2,EMEP1403BN,2,1,BN,44,42,50,48,60,62,84,82,2591,1997,3523,2923,1619,1258,0.1600,0.17,4.64,5.52,4475,3204,1880,-99,3.50,6.26,0.579,0.62,73.55,72.7,89,-99,115,-99,9,-99,3.43,-99,1304,1349,43,-99,13.00,-99,3.28,-99,1.07,-99,93,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
3,EMEP1403BN,3,1,BN,47,49,53,55,62,68,84,90,2746,2803,3683,3069,1785,1501,0.1539,0.19,4.64,4.52,4584,4319,1840,-99,3.06,6.34,0.599,0.65,74.57,74.4,97,-99,122,-99,8,-99,3.52,-99,1234,1224,42,-99,12.67,-99,3.30,-99,0.97,-99,93,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
4,EMEP1403BN,4,1,BN,47,50,52,54,61,64,83,82,2939,4004,3875,3178,1843,1062,0.1595,0.23,4.64,5.31,5056,5302,2120,-99,3.24,4.92,0.581,-99,75.84,78.2,105,-99,132,-99,9,-99,3.58,-99,1396,2161,49,-99,12.92,-99,3.31,-99,1.00,-99,92,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
5,EMEP1403BN,8,1,BN,41,41,46,51,55,57,81,84,2882,2630,3833,-99,1621,1215,0.1778,0.21,4.64,4.94,4844,3092,1960,-99,3.57,6.14,0.595,-99,75.20,72.3,102,-99,129,-99,9,-99,3.53,-99,1402,2069,47,-99,13.46,-99,2.81,-99,1.25,-99,90,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
6,EMEP1403BN,9,1,BN,43,47,48,56,59,65,85,86,2931,2080,3944,3807,1610,1151,0.1821,0.17,4.64,4.63,5056,3027,2130,-99,3.42,4.59,0.580,0.69,74.31,71.8,99,-99,128,-99,10,-99,3.39,-99,1478,2002,51,-99,13.28,-99,3.20,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0051_GLUE_EMEP1403_EXPL5_6,51,GLUE,EMEP1403_EXPL5_6.BNX,IP100_IT100_poi_gauss,EMEP1403_EXPL5_6,melhor_configuracao_GLUE.csv,,7.020324817990173,,,32.59,11.39,18.06
1,EMEP1403BN,1,1,BN,44,35,50,42,59,56,83,72,2452,1605,3349,2313,1634,1090,0.1500,0.15,4.64,5.49,4394,3202,1940,-99,3.78,4.18,0.558,0.50,73.21,70.4,87,-99,117,-99,11,-99,3.54,-99,1599,1409,52,-99,13.65,-99,2.87,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
2,EMEP1403BN,2,1,BN,46,42,52,48,62,62,87,82,2611,1997,3574,2923,1681,1258,0.1553,0.17,4.64,5.52,4629,3204,2020,-99,3.70,6.26,0.564,0.62,73.07,72.7,92,-99,122,-99,11,-99,3.52,-99,1495,1349,49,-99,13.22,-99,3.13,-99,1.09,-99,96,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
3,EMEP1403BN,3,1,BN,49,49,54,55,63,68,86,90,2840,2803,3685,3069,1738,1501,0.1634,0.19,4.64,4.52,4768,4319,1930,-99,3.22,6.34,0.596,0.65,77.07,74.4,100,-99,124,-99,9,-99,3.51,-99,1429,1224,49,-99,13.21,-99,3.33,-99,1.02,-99,95,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
4,EMEP1403BN,4,1,BN,48,50,53,54,62,64,84,82,3029,4004,4029,3178,1899,1062,0.1595,0.23,4.64,5.31,5248,5302,2220,-99,3.41,4.92,0.577,-99,75.20,78.2,109,-99,137,-99,10,-99,3.59,-99,1486,2161,52,-99,13.45,-99,3.29,-99,1.06,-99,93,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
5,EMEP1403BN,6,1,BN,45,55,50,67,58,74,82,91,3214,4340,4329,5358,2000,3157,0.1607,0.19,4.64,4.95,5883,4261,2670,-99,4.23,5.00,0.546,-99,74.24,74.9,114,-99,149,-99,14,-99,3.56,-99,1925,1849,62,-99,14.27,-99,3.25,-99,1.26,-99,91,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
6,EMEP1403BN,9,1,BN,45,47,50,56,60,65,87,86,3011,2080,4001,3807,1650,1151,0.1824,0.17,4.64,4.63,5250,3027,2240,-99,3.59,4.59,0.574,0.69,75.25,71.8,102,-99,132,-99,12,-99,3.40,-99,1659,2002,57,-99,13.52,-99,3.21,-99,1.11,-99,96,-99,4,-99,-99,bestcfg_0052_GLUE_EMEP1403_EXPL5_8,52,GLUE,EMEP1403_EXPL5_8.BNX,IP100_IT300_ei_exp,EMEP1403_EXPL5_8,melhor_configuracao_GLUE.csv,,0.980827299410922,,,33.82,11.18,18.89
1,EMEP1403BN,1,1,BN,44,35,50,42,61,56,84,72,2202,1605,3317,2313,1940,1090,0.1135,0.15,4.64,5.49,4356,3202,2150,-99,3.78,4.18,0.506,0.50,66.39,70.4,78,-99,115,-99,12,-99,3.54,-99,1599,1409,52,-99,13.65,-99,2.86,-99,1.14,-99,93,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
2,EMEP1403BN,2,1,BN,46,42,52,48,64,62,87,82,2447,1997,3558,2923,1880,1258,0.1301,0.17,4.64,5.52,4615,3204,2170,-99,3.70,6.26,0.530,0.62,68.76,72.7,86,-99,120,-99,11,-99,3.51,-99,1495,1349,49,-99,13.22,-99,3.16,-99,1.09,-99,96,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
3,EMEP1403BN,3,1,BN,49,49,54,55,65,68,87,90,2783,2803,3832,3069,2016,1501,0.1381,0.19,4.64,4.52,4859,4319,2080,-99,3.22,6.34,0.573,0.65,72.63,74.4,98,-99,127,-99,9,-99,3.53,-99,1429,1224,49,-99,13.21,-99,3.30,-99,1.02,-99,96,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
4,EMEP1403BN,4,1,BN,48,50,53,54,64,64,85,82,2900,4004,4158,3178,2294,1062,0.1264,0.23,4.64,5.31,5338,5302,2440,-99,3.41,4.92,0.543,-99,69.76,78.2,105,-99,138,-99,10,-99,3.61,-99,1486,2161,52,-99,13.45,-99,3.27,-99,1.06,-99,94,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
5,EMEP1403BN,6,1,BN,45,55,50,67,60,74,83,91,3087,4340,4457,5358,2402,3157,0.1285,0.19,4.64,4.95,5980,4261,2890,-99,4.23,5.00,0.516,-99,69.26,74.9,110,-99,149,-99,14,-99,3.55,-99,1925,1849,62,-99,14.27,-99,3.28,-99,1.26,-99,92,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
6,EMEP1403BN,8,1,BN,43,41,47,51,58,57,84,84,2851,2630,3963,-99,1858,1215,0.1534,0.21,4.64,4.94,5134,3092,2280,-99,3.76,6.14,0.555,-99,71.94,72.3,99,-99,131,-99,11,-99,3.48,-99,1606,2069,54,-99,13.73,-99,2.87,-99,1.28,-99,93,-99,4,-99,-99,bestcfg_0053_GLUE_EMEP1403_EXPL5_9,53,GLUE,EMEP1403_EXPL5_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL5_9,melhor_configuracao_GLUE.csv,,7.271767654778114,,,33.76,12.62,18.38
1,EMEP1403BN,1,1,BN,44,35,49,42,59,56,82,72,2339,1605,3332,2313,1742,1090,0.1343,0.15,4.64,5.49,4374,3202,2030,-99,3.74,4.18,0.535,0.50,70.21,70.4,83,-99,116,-99,12,-99,3.55,-99,1599,1409,52,-99,13.39,-99,2.85,-99,1.11,-99,91,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
2,EMEP1403BN,2,1,BN,46,42,51,48,61,62,86,82,2575,1997,3561,2923,1707,1258,0.1508,0.17,4.64,5.52,4624,3204,2050,-99,3.65,6.26,0.557,0.62,72.31,72.7,90,-99,121,-99,11,-99,3.50,-99,1495,1349,49,-99,13.22,-99,3.18,-99,1.08,-99,95,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
3,EMEP1403BN,3,1,BN,48,49,54,55,63,68,85,90,2825,2803,3748,3069,1752,1501,0.1613,0.19,4.64,4.52,4737,4319,1910,-99,3.17,6.34,0.596,0.65,75.37,74.4,99,-99,124,-99,9,-99,3.49,-99,1337,1224,46,-99,12.94,-99,3.35,-99,0.99,-99,94,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
4,EMEP1403BN,4,1,BN,48,50,53,54,62,64,83,82,2913,4004,3915,3178,1896,1062,0.1537,0.23,4.64,5.31,5146,5302,2230,-99,3.35,4.92,0.566,-99,74.42,78.2,104,-99,133,-99,10,-99,3.58,-99,1486,2161,52,-99,13.19,-99,3.31,-99,1.02,-99,92,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
5,EMEP1403BN,5,1,BN,43,51,48,54,57,68,80,90,3148,3993,4157,5140,1827,1964,0.1723,0.19,4.64,4.96,5542,5002,2390,-99,4.13,5.67,0.568,-99,75.72,77.6,110,-99,141,-99,12,-99,3.51,-99,1786,2306,60,-99,14.15,-99,3.28,-99,1.29,-99,89,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
6,EMEP1403BN,9,1,BN,44,47,50,56,60,65,86,86,2970,2080,3972,3807,1622,1151,0.1830,0.17,4.64,4.63,5169,3027,2200,-99,3.53,4.59,0.575,0.69,74.76,71.8,101,-99,130,-99,11,-99,3.39,-99,1565,2002,54,-99,13.52,-99,3.20,-99,1.11,-99,95,-99,4,-99,-99,bestcfg_0054_GLUE_EMEP1403_EXPL6_8,54,GLUE,EMEP1403_EXPL6_8.BNX,IP100_IT100_ei_matern5_2,EMEP1403_EXPL6_8,melhor_configuracao_GLUE.csv,,0.949209581044891,,,33.35,11.26,18.33
1,EMEP1403BN,1,1,BN,44,35,49,42,60,56,83,72,2179,1605,3303,2313,1946,1090,0.1120,0.15,4.64,5.49,4340,3202,2160,-99,3.72,4.18,0.502,0.50,65.97,70.4,77,-99,114,-99,12,-99,3.54,-99,1599,1409,52,-99,13.39,-99,2.85,-99,1.11,-99,92,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
2,EMEP1403BN,2,1,BN,45,42,51,48,63,62,86,82,2493,1997,3575,2923,1851,1258,0.1347,0.17,4.64,5.52,4562,3204,2070,-99,3.59,6.26,0.547,0.62,69.74,72.7,87,-99,119,-99,10,-99,3.50,-99,1397,1349,45,-99,13.00,-99,3.18,-99,1.07,-99,95,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
3,EMEP1403BN,3,1,BN,48,49,53,55,64,68,86,90,2728,2803,3811,3069,2024,1501,0.1348,0.19,4.64,4.52,4763,4319,2030,-99,3.15,6.34,0.573,0.65,71.59,74.4,96,-99,125,-99,9,-99,3.52,-99,1337,1224,46,-99,12.94,-99,3.30,-99,0.99,-99,95,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
4,EMEP1403BN,4,1,BN,48,50,53,54,63,64,84,82,2792,4004,4052,3178,2291,1062,0.1219,0.23,4.64,5.31,5234,5302,2440,-99,3.33,4.92,0.533,-99,68.91,78.2,100,-99,134,-99,10,-99,3.59,-99,1486,2161,52,-99,13.19,-99,3.31,-99,1.02,-99,93,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
5,EMEP1403BN,5,1,BN,43,51,48,54,58,68,81,90,3051,3993,4268,5140,2154,1964,0.1417,0.19,4.64,4.96,5629,5002,2580,-99,4.11,5.67,0.542,-99,71.50,77.6,107,-99,142,-99,12,-99,3.52,-99,1786,2306,60,-99,13.90,-99,3.25,-99,1.25,-99,90,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
6,EMEP1403BN,8,1,BN,42,41,47,51,57,57,83,84,2834,2630,3908,-99,1814,1215,0.1562,0.21,4.64,4.94,5014,3092,2180,-99,3.66,6.14,0.565,-99,72.53,72.3,99,-99,129,-99,10,-99,3.48,-99,1502,2069,50,-99,13.46,-99,2.89,-99,1.25,-99,92,-99,4,-99,-99,bestcfg_0055_GLUE_EMEP1403_EXPL6_9,55,GLUE,EMEP1403_EXPL6_9.BNX,IP100_IT100_ucb_gauss,EMEP1403_EXPL6_9,melhor_configuracao_GLUE.csv,,7.250829240152389,,,33.18,12.63,18.05
1,EMEP1403BN,1,1,BN,45,35,51,42,62,56,84,72,2105,1605,3253,2313,1982,1090,0.1062,0.15,4.64,5.49,4364,3202,2260,-99,3.85,4.18,0.482,0.50,64.72,70.4,74,-99,114,-99,13,-99,3.52,-99,1695,1409,55,-99,13.65,-99,2.87,-99,1.14,-99,93,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
2,EMEP1403BN,2,1,BN,47,42,53,48,65,62,87,82,2298,1997,3514,2923,1977,1258,0.1162,0.17,4.64,5.52,4639,3204,2340,-99,3.81,6.26,0.495,0.62,65.38,72.7,81,-99,119,-99,12,-99,3.52,-99,1585,1349,53,-99,13.43,-99,3.15,-99,1.14,-99,96,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
3,EMEP1403BN,3,1,BN,50,49,55,55,66,68,87,90,2742,2803,3822,3069,2080,1501,0.1319,0.19,4.64,4.52,4913,4319,2170,-99,3.29,6.34,0.558,0.65,71.75,74.4,97,-99,127,-99,10,-99,3.53,-99,1511,1224,51,-99,13.47,-99,3.31,-99,1.06,-99,96,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
4,EMEP1403BN,4,1,BN,49,50,54,54,65,64,85,82,2799,4004,4138,3178,2348,1062,0.1192,0.23,4.64,5.31,5366,5302,2570,-99,3.49,4.92,0.522,-99,67.64,78.2,101,-99,138,-99,11,-99,3.61,-99,1597,2161,56,-99,13.72,-99,3.28,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
5,EMEP1403BN,5,1,BN,44,51,49,54,60,68,82,90,3092,3993,4347,5140,2216,1964,0.1396,0.19,4.64,4.96,5809,5002,2720,-99,4.26,5.67,0.532,-99,71.13,77.6,109,-99,145,-99,13,-99,3.52,-99,1908,2306,63,-99,14.43,-99,3.26,-99,1.31,-99,91,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
6,EMEP1403BN,6,1,BN,46,55,51,67,61,74,83,91,3042,4340,4409,5358,2418,3157,0.1258,0.19,4.64,4.95,6018,4261,2980,-99,4.32,5.00,0.506,-99,69.00,74.9,108,-99,148,-99,15,-99,3.54,-99,2030,1849,66,-99,14.51,-99,3.31,-99,1.29,-99,92,-99,4,-99,-99,bestcfg_0056_GLUE_EMEP1403_EXPL8_9,56,GLUE,EMEP1403_EXPL8_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL8_9,melhor_configuracao_GLUE.csv,,1.012140889898015,,,34.51,12.78,17.61
